TermID, Term, Freq
22244, Saratoga, 1
22245, earnest, 2
22246, Tour, 4
22247, politely, 1
22248, disappointed, 2
22249, rear, 4
22250, Casteldelfino, 1
22251, Revised, 2
22252, facing, 6
22253, Mari, 2
22254, moreover, 2
22255, noon, 1
22256, Landeshut, 2
22257, sprung, 1
22258, assemble, 2
22259, conflictsWar, 1
22260, drolly, 1
22261, unopposed, 2
22262, 374, 3
22263, informing, 1
22264, Indiamen, 1
22265, 241, 7
22266, Cuddalore, 2
22267, quietly, 1
22268, preceded, 1
22269, 1739, 2
22270, distracted, 2
22271, 1735, 4
22272, dislocated, 1
22273, valley, 5
22274, encamp, 1
22275, Mahan, 2
22276, statesman, 3
22277, aide, 3
22278, happening, 2
22279, invaluable, 2
22280, Savoyan, 1
22281, conqueror, 2
22282, interval, 1
22283, intercept, 3
22284, Delays, 1
22285, diverged, 1
22286, Cuneo, 1
22287, thither, 1
22288, neighbouring, 3
22289, Boscawen, 2
22290, Rear, 1
22291, ineligible, 1
22292, shelter, 1
22293, gutenberg, 1
22294, overturned, 1
22295, resembled, 2
22296, consternation, 1
22297, loyally, 1
22298, Blas, 1
22299, scudi, 1
22300, renege, 1
22301, Traun, 1
22302, expressions, 2
22303, cockade, 1
22304, shattered, 2
22305, predawn, 1
22306, reorganised, 4
22307, Ear, 1
22308, Scarcely, 1
22309, woman, 8
22310, worst, 5
22311, nynorskOccitanPiemont, 1
22312, squadrons, 1
22313, Muti, 1
22314, Villafranca, 2
22315, past, 10
22316, hesitation, 1
22317, wrecked, 1
22318, Neipperg, 1
22319, unsurprisingly, 2
22320, eligibility, 1
22321, Charlie, 3
22322, Enfant, 1
22323, etext00, 1
22324, overawe, 1
22325, Glorioso, 1
22326, outposts, 3
22327, Coni, 1
22328, Glatz, 2
22329, Neapolitans, 1
22330, Ciro, 1
22331, Russias, 2
22332, warship, 1
22333, cheux, 1
22334, restraints, 1
22335, formality, 1
22336, excuse, 2
22337, Corsican, 2
22338, Harcourt, 2
22339, Guastalla, 3
22340, presumed, 2
22341, Toulouse, 3
22342, centrifugal, 1
22343, intercepted, 2
22344, guards, 3
22345, abandon, 2
22346, Canso, 1
22347, Muir, 1
22348, Bloomsbury, 4
22349, aggressiveness, 1
22350, Olmutz, 1
22351, stayed, 4
22352, Cranston, 1
22353, ssen, 1
22354, privateers, 2
22355, 1764, 3
22356, Mollwitz, 1
22357, Nebraska, 3
22358, skilful, 1
22359, Bastia, 1
22360, shorn, 1
22361, uneventful, 1
22362, Alessandria, 2
22363, pretext, 4
22364, Gages, 1
22365, desperately, 2
22366, Longue, 1
22367, Lacy, 2
22368, Bernklau, 1
22369, fewer, 5
22370, favorable, 2
22371, Rhea, 1
22372, Essays, 3
22373, Frankenstein, 1
22374, dirs, 1
22375, assist, 3
22376, boldness, 1
22377, extraordinary, 2
22378, Pelham, 2
22379, Pass, 1
22380, reversing, 1
22381, despatched, 1
22382, Borneman, 2
22383, exertions, 1
22384, fuller, 1
22385, Batthyany, 1
22386, storm, 3
22387, combats, 1
22388, justly, 1
22389, relieved, 2
22390, Tsar, 4
22391, Breslau, 3
22392, blindly, 1
22393, Tatamagouche, 1
22394, Finisterre, 3
22395, reorganisation, 3
22396, conscription, 3
22397, Episode, 2
22398, 772, 2
22399, Eriskay, 1
22400, seize, 7
22401, organise, 2
22402, Lezo, 1
22403, Norris, 1
22404, fond, 3
22405, Pondicherry, 2
22406, Hanoverian, 3
22407, infomotions, 1
22408, nervous, 1
22409, Einsiedel, 1
22410, unjustly, 1
22411, indifference, 2
22412, Crowell, 2
22413, Erbfolgekrieg, 1
22414, Navarro, 1
22415, reneged, 2
22416, retaliated, 2
22417, opportunistically, 1
22418, Prestonpans, 1
22419, repairs, 2
22420, threats, 3
22421, 82742, 2
22422, electoral, 9
22423, idle, 3
22424, rodote, 1
22425, Browning, 2
22426, abruptly, 1
22427, dualism, 1
22428, chling, 2
22429, Infantry, 2
22430, Numbering, 1
22431, Ypres, 3
22432, Breton, 6
22433, Waldeck, 4
22434, distress, 1
22435, Voltaire, 6
22436, harbour, 2
22437, unfolded, 1
22438, Mose, 1
22439, weaving, 1
22440, 288, 6
22441, generating, 1
22442, exposed, 4
22443, Nawab, 2
22444, Succession18th, 1
22445, unify, 4
22446, 15frd10, 1
22447, Casale, 1
22448, pressed, 2
22449, Lewenhaupt, 1
22450, Furthermore, 7
22451, 805630148, 1
22452, Cope, 1
22453, convoys, 1
22454, conflictsHidden, 1
22455, Montmar, 1
22456, Luvaas, 2
22457, Raphael, 1
22458, moving, 5
22459, Desultory, 1
22460, circumvented, 2
22461, Gully, 1
22462, Jomini, 2
22463, Martinique, 3
22464, contingents, 1
22465, inactive, 2
22466, Marsh, 1
22467, Playground, 3
22468, vigilant, 1
22469, advisers, 2
22470, Commodore, 1
22471, cash, 1
22472, reinstate, 2
22473, surprised, 4
22474, Belknap, 5
22475, Aix, 2
22476, emergency, 5
22477, Aim, 2
22478, Spellmount, 1
22479, entangled, 2
22480, abduct, 1
22481, Creek, 2
22482, retake, 4
22483, Capture, 1
22484, valleys, 2
22485, Tanaro, 1
22486, sight, 2
22487, Menin, 1
22488, curious, 2
22489, bankrupt, 3
22490, invade, 4
22491, minimal, 5
22492, swiftly, 4
22493, Riviera, 2
22494, Roi, 3
22495, discontented, 1
22496, Forbidden, 1
22497, Mengs, 1
22498, occurring, 2
22499, Sud, 1
22500, militarily, 4
22501, Kitts, 2
22502, Vego, 2
22503, 058205950X, 1
22504, succumbed, 1
22505, hoped, 9
22506, quiescent, 1
22507, 403, 6
22508, nieces, 1
22509, Budweis, 1
22510, declarations, 2
22511, Louisbourg, 2
22512, Aymar, 2
22513, mainland, 2
22514, Raucourt, 1
22515, Coigny, 1
22516, Minuzzi, 1
22517, Olmo, 1
22518, predictability, 1
22519, Curtis, 2
22520, endurance, 2
22521, URLUse, 1
22522, Mah, 2
22523, mock, 1
22524, accidental, 1
22525, besiege, 2
22526, rested, 2
22527, Cass, 2
22528, Derby, 1
22529, Panaro, 2
22530, disinherited, 1
22531, presenting, 2
22532, Regime, 6
22533, Anhalt, 7
22534, 1148329471, 1
22535, fortresses, 4
22536, Chandler, 2
22537, confirmation, 3
22538, 1793, 5
22539, 714, 2
22540, frigates, 2
22541, Lobkowitz, 1
22542, anxious, 1
22543, 594, 2
22544, Magus, 1
22545, Indes, 1
22546, picked, 2
22547, disputesArticles, 3
22548, precipitately, 1
22549, Dauphin, 3
22550, aground, 2
22551, capitulate, 1
22552, Dull, 2
22553, Peyton, 1
22554, stubble, 1
22555, 1337, 4
22556, lev, 1
22557, consideration, 1
22558, Moselle, 2
22559, 5389, 2
22560, 1243, 3
22561, Pastel, 1
22562, Jablunkov, 1
22563, terrified, 2
22564, Hennersdorf, 1
22565, 7146, 2
22566, wit, 1
22567, Explaining, 2
22568, Matters, 3
22569, assuring, 1
22570, upcoming, 4
22571, forays, 1
22572, dissolve, 3
22573, Annapolis, 1
22574, escaped, 4
22575, Havana, 3
22576, antithetical, 2
22577, pretexts, 1
22578, Villefranche, 1
22579, frontiers, 3
22580, waters, 2
22581, Guards, 1
22582, Fate, 3
22583, Frauenberg, 1
22584, acquitted, 3
22585, McLaren, 1
22586, Coromandel, 1
22587, comme, 1
22588, strove, 2
22589, cruise, 1
22590, Roquefeuil, 1
22591, Meuse, 2
22592, Blarenberghe, 1
22593, Montalb, 1
22594, stalled, 3
22595, pending, 1
22596, Reichenberg, 3
22597, negligent, 1
22598, reflecting, 5
22599, subcontinent, 2
22600, trap, 1
22601, Scotia, 1
22602, 416, 6
22603, Hawke, 2
22604, technically, 3
22605, thereupon, 1
22606, approached, 4
22607, Assietta, 1
22608, Adyar, 1
22609, Stupid, 1
22610, Alexis, 2
22611, countermarches, 1
22612, Pondich, 1
22613, Neckar, 1
22614, infantryman, 2
22615, Accordingly, 4
22616, demoralised, 2
22617, warships, 2
22618, durable, 1
22619, fitted, 1
22620, 312, 6
22621, belligerents, 2
22622, misunderstood, 2
22623, Lincoln, 9
22624, diminish, 1
22625, overwhelming, 6
22626, reverses, 2
22627, isolation, 5
22628, stricter, 1
22629, Asti, 1
22630, Muhammed, 1
22631, despatch, 1
22632, pursued, 5
22633, mis, 1
22634, accuracy, 3
22635, snubs, 1
22636, preparations, 5
22637, Lindsay, 2
22638, Expedition, 3
22639, sceptical, 1
22640, anyway, 2
22641, feat, 1
22642, supporter, 4
22643, provisional, 3
22644, Jay, 3
22645, hopeful, 2
22646, attained, 3
22647, 185728934X, 1
22648, prosecute, 2
22649, bonds, 1
22650, Silesian, 2
22651, perfection, 1
22652, fallout, 1
22653, Walpole, 1
22654, intervening, 2
22655, Jenkins, 1
22656, southward, 1
22657, frustrated, 1
22658, Mikulov, 1
22659, Campo, 2
22660, Jacobites, 1
22661, Rocoux, 1
22662, manifestations, 1
22663, diplomats, 4
22664, authorised, 2
22665, 603, 2
22666, immense, 3
22667, stationed, 4
22668, releasing, 1
22669, overwhelmingly, 3
22670, Bavarians, 3
22671, garrisons, 3
22672, fearful, 1
22673, bombarding, 1
22674, dual, 3
22675, watched, 2
22676, Rimini, 2
22677, Antoniotto, 1
22678, conflicting, 3
22679, recriminations, 1
22680, Velletri, 1
22681, numbered, 7
22682, Moray, 1
22683, Fontenoy, 1
22684, 356, 4
22685, Browing, 1
22686, barricades, 1
22687, realised, 7
22688, neutralised, 1
22689, Ticknor, 2
22690, Noailles, 1
22691, admiral, 2
22692, Philippsburg, 1
22693, hurry, 1
22694, Dorset, 1
22695, 285, 7
22696, match, 2
22697, privateering, 2
22698, provisions, 5
22699, AM, 1
22700, destabilizing, 2
22701, Russians, 5
22702, ransomed, 2
22703, 258, 5
22704, conclusion, 8
22705, inexperienced, 2
22706, 09483, 1
22707, Jonathan, 6
22708, neglecting, 1
22709, Armour, 1
22710, 946771, 1
22711, Valenza, 1
22712, Prusse, 2
22713, Planned, 3
22714, offset, 2
22715, Maillebois, 1
22716, Newfoundland, 2
22717, shipping, 2
22718, Conspiracy, 5
22719, Gallispan, 1
22720, converging, 1
22721, Voyage, 2
22722, brusquely, 1
22723, avowed, 1
22724, 37490, 2
22725, naturally, 2
22726, Royale, 1
22727, 1763, 5
22728, 1747, 3
22729, Schweidwitz, 1
22730, MonarchyGlobal, 1
22731, commentators, 2
22732, Dunkirk, 1
22733, effected, 2
22734, Story, 6
22735, 1294, 2
22736, Paoletti, 1
22737, stay, 5
22738, arbiter, 2
22739, Mathews, 2
22740, Abingdon, 2
22741, auxiliary, 1
22742, Hanovarian, 1
22743, Rheinberg, 1
22744, woods, 1
22745, tenuous, 3
22746, fronts, 3
22747, Moreira, 1
22748, Kubrick, 1
22749, 344, 4
22750, 341, 4
22751, sway, 4
22752, updated, 1
22753, Alcide, 1
22754, Moderna, 1
22755, Langensalza, 2
22756, vastly, 2
22757, Bess, 1
22758, FRANCE, 1
22759, Archipelago, 2
22760, subsidising, 1
22761, Allegheny, 1
22762, dwindled, 2
22763, Canadiana, 1
22764, Cap, 1
22765, desirous, 2
22766, Empire1754, 1
22767, isles, 1
22768, Tabriz, 1
22769, Militar, 1
22770, Faced, 1
22771, Alamgir, 1
22772, Algonquin, 1
22773, Mato, 1
22774, Castelo, 1
22775, Ohio, 2
22776, Footnotes, 3
22777, vulnerability, 1
22778, Warpath, 1
22779, Stand, 1
22780, envious, 1
22781, inflicting, 2
22782, assaults, 2
22783, Cat, 1
22784, ciuszko, 2
22785, Descriptive, 1
22786, 0786474707, 1
22787, tardiness, 1
22788, Boxer, 2
22789, Klosterzeven, 1
22790, Laudon, 1
22791, Nuestras, 1
22792, anchorage, 1
22793, Rule, 5
22794, expending, 1
22795, guerrillas, 1
22796, Uniforms, 1
22797, Villinghausen, 1
22798, Murid, 1
22799, famed, 2
22800, eclipse, 1
22801, entertained, 1
22802, 1787, 3
22803, disillusionment, 1
22804, Lo, 1
22805, Cancalle, 1
22806, Moxos, 1
22807, Canadiens, 1
22808, 1756, 1
22809, coined, 2
22810, Colonies1760s, 1
22811, fictional, 4
22812, Blanning, 3
22813, Dury, 1
22814, cession, 1
22815, Hanoverians, 2
22816, satisfied, 3
22817, 1819, 3
22818, fortify, 1
22819, wagons, 4
22820, Smolensk, 3
22821, Kunersdorf, 1
22822, 404, 5
22823, reentered, 1
22824, wasteland, 2
22825, Masulipatam, 1
22826, 373, 4
22827, 377, 3
22828, Tajikistani, 1
22829, Karikal, 1
22830, Mongolia, 2
22831, 393, 7
22832, Sandwich, 2
22833, logo, 1
22834, Byng, 1
22835, Domstadtl, 1
22836, mites, 1
22837, forts, 2
22838, Bandeira, 1
22839, 71ff, 1
22840, encourage, 5
22841, Eritrean, 1
22842, Terrage, 1
22843, periplo, 1
22844, Xinjiang, 1
22845, Fundy, 1
22846, forcibly, 1
22847, Baskett, 1
22848, Uprising, 5
22849, enraged, 3
22850, Restigouche, 1
22851, Lieutenant, 1
22852, Burkersdorf, 1
22853, heights, 1
22854, Lumi, 3
22855, Invasion, 3
22856, Afghan, 1
22857, damaging, 1
22858, Middleton, 1
22859, Dagestan, 2
22860, Manchuria, 3
22861, aise, 4
22862, Sen, 1
22863, Descents, 1
22864, Transnistria, 2
22865, Kiswahili, 1
22866, mint, 4
22867, Dumouriez, 2
22868, Porque, 1
22869, mobilising, 1
22870, preeminence, 2
22871, Kittanning, 1
22872, blue, 8
22873, Qu, 2
22874, Iroquois1750s, 1
22875, cois, 1
22876, Chignecto, 1
22877, Zorndorf, 1
22878, Luck, 1
22879, mobilised, 1
22880, alarm, 1
22881, missed, 1
22882, Thirteen, 3
22883, 1762, 4
22884, Clockwise, 2
22885, 1766, 3
22886, Famille, 1
22887, treaties, 6
22888, Rumyantsev, 1
22889, chilena, 1
22890, rculo, 1
22891, rico, 1
22892, theme, 7
22893, Mohicans, 1
22894, Carrickfergus, 1
22895, compounded, 1
22896, Corbach, 1
22897, Oneida, 1
22898, reversal, 2
22899, impractical, 1
22900, treatise, 1
22901, preemptively, 1
22902, Heimosodat, 1
22903, 7884, 1
22904, Rio, 1
22905, avenged, 1
22906, Terrestre, 2
22907, secretary, 5
22908, Glen, 1
22909, traverse, 2
22910, Canada1750s, 1
22911, unexpectedly, 2
22912, Frisches, 1
22913, Guapor, 1
22914, accede, 1
22915, mud, 1
22916, Wandiwash, 1
22917, indecisive, 2
22918, stalemate, 2
22919, Sales, 1
22920, Bevern, 1
22921, disengage, 1
22922, Neuville, 1
22923, requests, 1
22924, southeastern, 1
22925, France1763, 1
22926, Armageddon, 1
22927, timescale, 1
22928, Abrantes, 1
22929, seizure, 6
22930, Frontenac, 1
22931, Ligonier, 1
22932, path, 3
22933, Chandernagar, 1
22934, 254, 5
22935, thwarted, 2
22936, Fehrbellin, 1
22937, futility, 1
22938, Saltykov, 1
22939, obrzeg, 1
22940, Emsdorf, 1
22941, basin, 3
22942, 9781553654124, 1
22943, incompetent, 1
22944, Mohawk, 1
22945, Fenimore, 1
22946, Siebenj, 1
22947, lift, 3
22948, Ci, 1
22949, adaptations, 1
22950, melted, 2
22951, Ethio, 1
22952, flooding, 1
22953, natives, 4
22954, Bento, 1
22955, Gross, 1
22956, stretching, 3
22957, ib, 1
22958, rapprochement, 1
22959, 1812, 5
22960, accumulating, 1
22961, Rossbach, 1
22962, seamen, 1
22963, Reluctantly, 1
22964, insisted, 4
22965, opportunity, 7
22966, quartermaster, 1
22967, 028984, 1
22968, client, 3
22969, spurred, 2
22970, appease, 2
22971, Passage, 2
22972, Branco, 1
22973, purchasing, 4
22974, victim, 3
22975, Platen, 1
22976, strenuously, 1
22977, 1775, 2
22978, 1777, 5
22979, catalytic, 1
22980, Tuiuti, 1
22981, Anales, 1
22982, Alice, 1
22983, 251pp, 1
22984, Orinoco, 1
22985, aproximaci, 1
22986, Donbass, 1
22987, captive, 2
22988, Decembrist, 2
22989, doorstep, 1
22990, warsColonization, 1
22991, Led, 3
22992, honoured, 1
22993, Comte, 3
22994, bold, 2
22995, Coote, 1
22996, pose, 2
22997, Campomanes, 1
22998, denuded, 1
22999, Besthuzev, 1
23000, dollars, 3
23001, Bled, 1
23002, logistical, 3
23003, 805926580, 1
23004, pacifying, 1
23005, rendering, 2
23006, magazines, 6
23007, coastal, 3
23008, Frustrated, 1
23009, Memel, 4
23010, manifiestan, 1
23011, rely, 6
23012, amazingly, 1
23013, manoeuvering, 1
23014, Seeing, 2
23015, estrat, 1
23016, Vols, 2
23017, Pinto, 1
23018, Dores, 1
23019, furs, 1
23020, upset, 2
23021, opportunistic, 2
23022, archivo, 1
23023, Falls, 1
23024, Simms, 1
23025, Costa, 2
23026, Double, 1
23027, Attrition, 1
23028, variable, 2
23029, dense, 3
23030, Iroquois, 1
23031, paces, 1
23032, Colson, 1
23033, Suvorov, 2
23034, conde, 1
23035, themes, 5
23036, Barriers, 2
23037, Germain, 2
23038, reverting, 1
23039, Dominica, 2
23040, tenacious, 1
23041, Coup, 3
23042, consolidation, 6
23043, embark, 2
23044, trouble, 2
23045, dim, 1
23046, emption, 1
23047, altering, 1
23048, 9781446545553, 1
23049, Lally, 1
23050, gum, 1
23051, solved, 1
23052, 88946, 1
23053, Northwest, 2
23054, Memoria, 1
23055, Martial, 2
23056, reminiscent, 2
23057, Laye, 1
23058, raided, 1
23059, Youngstown, 1
23060, Blade, 1
23061, Reichsarmee, 1
23062, Webb, 1
23063, ineffective, 3
23064, Mantiene, 1
23065, Lutterberg, 1
23066, 430, 2
23067, Cassel, 2
23068, Tomen, 1
23069, Bautzen, 2
23070, Canada1754, 1
23071, prey, 1
23072, flinching, 1
23073, Mon, 2
23074, dismay, 2
23075, Kazan, 2
23076, Pitt, 2
23077, RTS, 1
23078, Barnhelm, 1
23079, reoccurred, 1
23080, Daun, 1
23081, Chechen, 1
23082, Mil, 1
23083, 1750s, 1
23084, Hochkirch, 1
23085, subsidies, 3
23086, heard, 5
23087, Forbes, 2
23088, Valpara, 1
23089, indifferent, 1
23090, Alicante, 1
23091, Vercruysse, 1
23092, flank, 2
23093, 57645, 1
23094, disgusted, 2
23095, meddled, 1
23096, Tuscarora, 1
23097, gicos, 1
23098, Marley, 1
23099, Sideling, 1
23100, Mississippi, 1
23101, fleets, 3
23102, seizing, 2
23103, Velha, 1
23104, 096, 1
23105, Covered, 1
23106, Ticonderoga, 1
23107, setbacks, 2
23108, 1stBooks, 1
23109, Augusto, 1
23110, Eyre, 1
23111, Ingenier, 1
23112, ncias, 1
23113, cliffs, 2
23114, seldom, 3
23115, em, 1
23116, Legal, 2
23117, breakthrough, 2
23118, Empresas, 1
23119, Forks, 1
23120, 1710, 2
23121, Mientras, 1
23122, rebuilding, 6
23123, dispatched, 4
23124, counteroffensive, 1
23125, Leibgarde, 1
23126, rebel, 2
23127, marred, 1
23128, Senegal, 2
23129, swing, 3
23130, Comiss, 1
23131, Cejudo, 1
23132, Ontario, 2
23133, Disposiciones, 1
23134, Montcalm, 1
23135, atrocities, 3
23136, ballads, 1
23137, Evangeline, 1
23138, convention, 3
23139, asymmetric, 2
23140, Hadik, 1
23141, Fyodorovich, 1
23142, 319213140, 1
23143, Erica, 2
23144, reinforce, 1
23145, Emmerich, 1
23146, Conflans, 1
23147, Kaunitz, 1
23148, disquisitions, 1
23149, 5862, 1
23150, scalping, 1
23151, enhanced, 1
23152, prosperity, 4
23153, Sphere, 2
23154, aside, 1
23155, States1760s, 1
23156, Austria1763, 1
23157, buffer, 2
23158, Kenway, 1
23159, betrayal, 2
23160, immigration, 3
23161, Baugh, 1
23162, quartermasters, 1
23163, Annus, 1
23164, Ubisoft, 1
23165, Leitores, 1
23166, Colonies18th, 1
23167, Indians, 2
23168, salt, 1
23169, Amphibious, 1
23170, unassailable, 1
23171, Defeat, 4
23172, martialed, 2
23173, Oklahoma, 1
23174, dismemberment, 1
23175, Fundaci, 1
23176, Canada1760s, 1
23177, Lyndon, 1
23178, deployments, 2
23179, Partisan, 1
23180, mortally, 1
23181, impressment, 1
23182, regaining, 1
23183, 60695, 1
23184, encroached, 1
23185, Rochefort, 2
23186, 1826, 6
23187, Happiness, 1
23188, muster, 1
23189, 498, 4
23190, Maxen, 1
23191, Generalmente, 1
23192, Cavalry, 1
23193, Colonel, 2
23194, Harrington, 1
23195, Bute, 1
23196, Hamish, 1
23197, label, 3
23198, disambiguationArticles, 1
23199, Trough, 1
23200, Universitaria, 1
23201, States1750s, 1
23202, annexing, 1
23203, enabling, 3
23204, Race, 9
23205, newfound, 1
23206, prequel, 1
23207, 4054839, 1
23208, Schumann, 1
23209, evacuate, 2
23210, Bowie, 1
23211, recaptured, 1
23212, 1877, 2
23213, Bulgars, 1
23214, Schweizer, 1
23215, Georgian, 4
23216, 501, 3
23217, Nauheim, 1
23218, wounds, 1
23219, Vincent, 4
23220, tribal, 1
23221, Bushy, 1
23222, awakened, 1
23223, regrouped, 1
23224, Lunaire, 1
23225, Austria1754, 1
23226, Menorca, 1
23227, struggling, 2
23228, Signal, 5
23229, Chernyshev, 1
23230, sieges, 2
23231, commemorate, 3
23232, Ans, 1
23233, undefined, 1
23234, constitutional, 7
23235, Lagos, 1
23236, Arenas, 2
23237, Condore, 1
23238, Szabo, 1
23239, Danley, 1
23240, War1750s, 1
23241, Newcastle, 3
23242, Plassey, 1
23243, Enemy, 3
23244, defection, 1
23245, dits, 1
23246, ntara, 1
23247, sapped, 2
23248, Grande, 5
23249, confined, 5
23250, grim, 2
23251, dare, 2
23252, Kampen, 1
23253, sharp, 3
23254, scored, 5
23255, Indochina, 3
23256, Monongahela, 1
23257, Marv, 1
23258, Flatts, 1
23259, slaughtering, 1
23260, Kolberg, 2
23261, poorly, 2
23262, ticas, 1
23263, Plains, 1
23264, Upstate, 1
23265, Partition, 1
23266, Motornoye, 1
23267, Pirna, 1
23268, Canada1763, 1
23269, Lakes, 4
23270, escalating, 3
23271, derni, 1
23272, speculated, 1
23273, Publica, 1
23274, amassed, 1
23275, Paltzig, 1
23276, Pyana, 1
23277, Bowen, 1
23278, pawned, 2
23279, Gentleman, 1
23280, Mellen, 2
23281, Las, 2
23282, Neuensund, 1
23283, elimination, 4
23284, Calcutta, 1
23285, 392, 4
23286, Marston, 1
23287, Jefferson, 4
23288, kinsman, 1
23289, Peaceful, 1
23290, imagination, 3
23291, homosexual, 2
23292, Karabakh, 1
23293, file, 1
23294, Sainte, 3
23295, Lehwaldt, 1
23296, Annexation, 2
23297, 00571280, 1
23298, Candide, 1
23299, bullets, 2
23300, suited, 3
23301, alcohol, 1
23302, Pommerska, 1
23303, odds, 1
23304, Pablo, 2
23305, spoliation, 1
23306, Barreled, 1
23307, recapturing, 1
23308, Vozha, 1
23309, Brown, 8
23310, 0932, 1
23311, Essential, 3
23312, guerras, 1
23313, sociedade, 1
23314, crest, 1
23315, Minerva, 3
23316, returning, 3
23317, Assassin, 1
23318, Finest, 1
23319, desertion, 3
23320, Soldiers, 2
23321, sank, 1
23322, vanquish, 1
23323, Chechnya, 2
23324, Louisiane, 1
23325, ola, 1
23326, centers, 3
23327, crush, 1
23328, undecided, 1
23329, Controversia, 1
23330, recruits, 3
23331, Algonquins, 1
23332, Alexey, 1
23333, Digby, 1
23334, Latvian, 2
23335, civilians, 4
23336, Spencer, 2
23337, Diplomacy, 6
23338, Clare, 2
23339, kriget, 1
23340, Blessings, 1
23341, Tornow, 1
23342, Border, 1
23343, Ayne, 1
23344, enactment, 2
23345, Biblos, 1
23346, Gabaldon, 1
23347, Cherbourg, 2
23348, seaward, 1
23349, legajo, 1
23350, Ryumin, 1
23351, Financing, 1
23352, Brasil, 1
23353, Empire1763, 1
23354, reembarkation, 1
23355, Viceroy, 1
23356, friendly, 4
23357, escorted, 1
23358, 469, 2
23359, embarrassing, 2
23360, Succubus, 1
23361, ann, 2
23362, Sable, 1
23363, swung, 2
23364, Caucasian, 4
23365, Sarbinowo, 1
23366, imminent, 1
23367, 0212, 1
23368, ssel, 2
23369, goat, 1
23370, weaknesses, 3
23371, concentrating, 2
23372, McLynn, 2
23373, Sweet, 1
23374, deserted, 1
23375, aisFryskGaeilgeGalego, 1
23376, rifles, 2
23377, disabled, 4
23378, outraged, 1
23379, 499, 2
23380, committed, 6
23381, ans, 3
23382, Transatlantic, 1
23383, resort, 3
23384, Mirabilis, 1
23385, food, 6
23386, Brotherhood, 1
23387, hussar, 1
23388, Chandannagar, 1
23389, Bulavin, 1
23390, Rafael, 5
23391, Villiers, 1
23392, Kronoskaf, 1
23393, eager, 3
23394, Lippe, 5
23395, Proclamation, 1
23396, Choiseul, 1
23397, Bestuzhev, 1
23398, Clash, 1
23399, testify, 1
23400, cheated, 2
23401, Wilhelmsthal, 1
23402, congenial, 1
23403, Hour, 1
23404, Morro, 1
23405, Malo, 2
23406, dire, 2
23407, Fantastic, 1
23408, Windward, 1
23409, 06245, 1
23410, Lausanne, 2
23411, docks, 1
23412, Pugachev, 2
23413, dithered, 1
23414, cada, 1
23415, Petitcodiac, 1
23416, Austria1750s, 1
23417, Starobinski, 1
23418, Guadeloupe, 3
23419, pinned, 2
23420, 2017CS1, 1
23421, Corbett, 1
23422, Gambia, 4
23423, appreciation, 2
23424, Montreal, 3
23425, Prussophile, 1
23426, Apraksin, 1
23427, ousted, 3
23428, Welfare, 4
23429, footnote, 1
23430, banded, 1
23431, overran, 2
23432, depleted, 1
23433, Abercrombie, 1
23434, Gor, 1
23435, HV, 1
23436, Cayuga, 1
23437, 29272, 1
23438, Hoyerswerda, 1
23439, Lucia, 2
23440, finding, 3
23441, engagements, 3
23442, Longfellow, 1
23443, arson, 2
23444, indecisively, 1
23445, Waterway, 1
23446, Fouqu, 1
23447, Nester, 1
23448, commissions, 1
23449, scorched, 4
23450, Thirdly, 1
23451, Wedel, 2
23452, ColoniesHidden, 1
23453, Minorca, 1
23454, Cevallos, 1
23455, ruin, 3
23456, Balkans, 2
23457, Ser, 1
23458, conflictsAnglo, 1
23459, Torgau, 1
23460, logistic, 1
23461, Incursion, 1
23462, overwhelm, 1
23463, Foy, 1
23464, Pontiac, 1
23465, unrestricted, 1
23466, 441, 6
23467, knowing, 2
23468, Cacapon, 1
23469, hardship, 2
23470, Monarchy1754, 1
23471, Dano, 2
23472, invisible, 1
23473, Honor, 5
23474, Fish, 1
23475, barely, 1
23476, Tombs, 1
23477, abatis, 1
23478, forgotten, 1
23479, Crimean, 2
23480, load, 1
23481, duplicity, 1
23482, smashing, 1
23483, Schaumburg, 5
23484, gersdorf, 1
23485, Bougainville, 2
23486, worthless, 1
23487, Hispano, 1
23488, combatants, 1
23489, MD, 3
23490, remark, 2
23491, determination, 2
23492, coalitions, 2
23493, conflictsBattles, 1
23494, Olm, 3
23495, Niagara, 2
23496, Colonia, 1
23497, Minna, 1
23498, disappointing, 1
23499, limit, 3
23500, Conqu, 1
23501, cannonballs, 1
23502, Austria1760s, 1
23503, repel, 2
23504, France1754, 1
23505, Clive, 3
23506, Terrible, 2
23507, Empire1750s, 1
23508, Oswego, 1
23509, obviously, 2
23510, Incensed, 1
23511, Albany, 4
23512, Ogaden, 1
23513, Clue, 1
23514, Courland, 3
23515, Militares, 1
23516, rangers, 1
23517, Acadia, 1
23518, Front, 11
23519, Tauris, 4
23520, vindicate, 1
23521, Siritsa, 1
23522, Bligh, 1
23523, 670, 3
23524, wiser, 1
23525, entrenched, 3
23526, Or, 4
23527, knock, 1
23528, uproar, 1
23529, Circassian, 2
23530, Colonies1763, 1
23531, Gulf, 2
23532, Circars, 1
23533, urgent, 2
23534, battalion, 2
23535, Razin, 1
23536, savage, 3
23537, Pasewalk, 2
23538, Fermor, 1
23539, eliminate, 6
23540, Pact, 8
23541, Command, 6
23542, Policies, 3
23543, Chinsurah, 1
23544, blockaded, 1
23545, ambush, 1
23546, Kunowice, 1
23547, offshoot, 1
